Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	stationaryDist[1]	stationaryDist[2]	tree_length
5832	-255.9468	-323.4332	67.48643	0.0132718	0.00612599	0.00746343	0.0146022	0.0574886	0.0119219	0.000931167	0.0181564	0.0134352	0.0240533	0.0131383	0.00729545	0.00613973	0.0123221	0.019443	0.0130651	0.00285359	0.00756822	0.0116997	0.00997728	0.00633213	0.000125461	0.00875224	0.00950269	0.00444472	0.0137899	0.00199183	0.0192657	0.00388057	0.00451727	0.0143272	0.00637304	0.00996968	0.0631589	0.00432709	0.00812843	0.00521416	0.00730391	0.0203475	0.0187394	0.0207368	0.00462712	0.00427182	0.00188797	0.00341872	0.000569815	0.0149712	0.0529196	0.0119887	0.53956	1.22101	0.9949478	1.005052	0.106544	0.335523	0.711269	1.40594	2.98042	9.38583	1.619097	1.010156	0.2121101	0.0215159	0.00993131	0.0120995	0.0236727	0.0931992	0.0193276	0.00150959	0.0294347	0.0217807	0.0389946	0.0212995	0.0118272	0.00995358	0.0199763	0.0315206	0.0211809	0.00462618	0.0122694	0.0189673	0.0161749	0.0102655	0.000203394	0.0141889	0.0154055	0.00720567	0.0223558	0.0032291	0.0312332	0.00629109	0.00732328	0.0232269	0.0103318	0.0161626	0.102392	0.00701497	0.0131776	0.00845307	0.0118409	0.0329869	0.0303799	0.033618	0.00750137	0.00692537	0.00306073	0.00554234	0.00092377	0.024271	0.085792	0.0194359	0.502526	0.497474	0.6168361
5868	-240.2217	-309.6725	69.45081	0.00631007	0.0314803	0.00100063	0.00373024	0.0180946	0.00340251	0.0019807	0.0127132	0.00358912	0.00400005	0.00128864	0.00730076	0.000946362	0.00389713	0.00449525	0.00773791	0.00312404	0.0126909	0.000229792	0.00564941	0.0119975	1.64259e-05	0.00613476	0.00310195	0.0009823	0.00459731	0.000499165	0.00587106	0.00313796	0.00702223	0.000925494	0.00485831	0.0362184	0.00472344	0.00334121	0.00461937	0.000727367	0.00130011	0.00482567	0.0289539	0.0130655	0.00362116	0.00352682	0.0107642	0.00657364	0.0047157	0.00104085	0.00736599	0.010936	0.0588509	1.45175	1.834988	0.165012	0.0591141	0.251739	0.650291	1.53777	3.97237	16.9164	2.045046	0.0899254	0.01945816	0.0191722	0.0956483	0.00304026	0.0113338	0.0549778	0.010338	0.00601806	0.0386273	0.010905	0.0121536	0.00391533	0.0221823	0.00287539	0.0118409	0.0136582	0.0235105	0.00949196	0.0385594	0.00069819	0.0171649	0.0364527	4.99076e-05	0.0186396	0.00942484	0.00298458	0.0139683	0.00151664	0.0178384	0.00953425	0.021336	0.00281198	0.0147613	0.110044	0.0143515	0.0101518	0.0140353	0.00221	0.00395019	0.0146621	0.0879722	0.0396978	0.0110024	0.0107157	0.0327054	0.019973	0.014328	0.00316246	0.0223805	0.0332274	0.082506	0.917494	0.3291254
5904	-234.8016	-304.4221	69.62055	0.0251642	0.0308457	0.00785571	0.00523108	0.0393927	0.00602581	0.00656081	0.0316339	0.00880805	0.00889295	0.00394894	0.0125158	0.00822242	0.000907139	0.0235497	0.0201244	0.000849283	0.0112608	0.000495061	0.00180854	0.00634264	0.00796839	0.00374484	0.00180024	0.00220769	0.00818172	0.00442669	0.0111704	0.0146228	0.00276885	0.00217293	0.00510189	0.0654246	0.00655585	0.00260108	0.00669049	0.00547721	0.00295968	0.0119064	0.0676104	0.00881029	0.00599269	0.00372581	0.00342782	0.0155815	0.0059898	0.00676579	0.00900293	0.0288735	0.0761528	1.44345	1.648745	0.3512553	0.127224	0.365845	0.730729	1.3685	2.7334	7.86013	1.490826	0.2130441	0.02532366	0.0432377	0.0529996	0.0134978	0.00898814	0.0676853	0.0103537	0.0112729	0.054354	0.0151342	0.01528	0.00678515	0.0215048	0.0141279	0.00155866	0.0404635	0.0345781	0.00145925	0.0193485	0.000850624	0.00310748	0.010898	0.0136914	0.00643445	0.00309321	0.0037933	0.014058	0.00760602	0.0191932	0.0251252	0.0047575	0.00373357	0.00876617	0.112414	0.0112644	0.00446922	0.0114957	0.00941104	0.00508538	0.0204578	0.11617	0.015138	0.0102968	0.00640176	0.00588975	0.0267724	0.0102918	0.0116251	0.015469	0.049611	0.175628	0.824372	0.5819977
5940	-234.3575	-303.7045	69.34692	0.00121246	0.0436322	0.0235801	0.00978838	0.0239028	0.0112832	0.000273998	0.0301371	0.0180138	0.00979882	0.00915857	0.00328114	0.0134841	0.00684679	0.0321312	0.00701863	0.0212836	0.0247442	0.00208068	0.0018749	0.000283412	0.0114062	0.00082289	9.23952e-05	0.00288671	0.0160889	0.00313355	0.00262052	0.00132212	0.00151208	0.00620231	0.00718262	0.0254338	0.0679448	0.0135219	0.0158248	0.00501735	0.00617398	0.0819346	0.00731919	0.0187178	0.0046379	0.0141328	0.00558483	0.00365131	0.0112481	0.0125206	0.000355119	0.00777694	0.140301	1.41266	1.675027	0.324973	0.0959894	0.31888	0.700069	1.42843	3.13597	10.4178	1.694524	0.1940106	0.04767224	0.00186855	0.0672427	0.03634	0.0150851	0.0368373	0.0173888	0.000422266	0.046445	0.0277616	0.0151012	0.0141145	0.00505665	0.0207807	0.0105518	0.0495183	0.0108166	0.0328007	0.038134	0.0032066	0.00288946	0.000436774	0.0175784	0.00126818	0.000142393	0.00444878	0.0247951	0.0048292	0.00403855	0.00203755	0.0023303	0.00955855	0.0110693	0.0391967	0.104711	0.0208389	0.0243879	0.00773237	0.00951488	0.126272	0.0112798	0.0288464	0.00714758	0.0217804	0.00860693	0.00562712	0.0173347	0.0192959	0.000547282	0.0119852	0.162487	0.837513	0.6488762
5976	-249.8493	-318.571	68.72171	0.0175776	0.0481274	0.0140715	0.00219595	0.0270407	0.0234701	0.00353906	0.0245671	0.0316032	0.00460614	0.00704219	0.0186292	0.018581	0.0137491	0.0462988	0.0187305	0.0235554	0.0294937	0.000660032	0.00616464	0.0131329	0.00367489	0.00133912	0.000364779	0.0011616	0.00336697	0.00762774	0.00654707	0.00559271	0.000299497	0.0048708	0.0132141	0.036158	0.0263846	0.0256739	0.00428069	0.0157845	0.00445119	0.0868624	0.0109776	0.0288654	0.00607854	0.00629054	0.00225524	0.00776486	0.000631339	0.0332523	0.00355182	0.0385904	0.0776973	1.44271	1.490391	0.5096092	0.0658096	0.265263	0.660994	1.51287	3.76984	15.1953	1.967462	0.3419299	0.02585054	0.0225716	0.061801	0.0180693	0.00281984	0.0347233	0.0301382	0.00454455	0.0315469	0.040582	0.0059148	0.00904296	0.0239219	0.02386	0.0176553	0.0594528	0.0240521	0.0302478	0.0378731	0.000847555	0.00791609	0.0168641	0.00471897	0.00171959	0.000468416	0.00149163	0.00432357	0.00979487	0.00840717	0.00718167	0.000384588	0.00625465	0.0169683	0.0464309	0.0338808	0.0329682	0.00549689	0.020269	0.00571582	0.111541	0.0140964	0.0370663	0.00780552	0.00807775	0.00289598	0.00997094	0.00081071	0.0426996	0.00456094	0.0495544	0.254805	0.745195	0.7787485
6012	-240.0469	-309.5019	69.45494	0.057795	0.0165954	0.0295327	0.0169404	0.0114905	0.014539	0.00203027	0.028204	0.0656782	0.0112476	0.0163782	0.0196104	0.012716	0.0201877	0.0166782	0.00916267	0.0124523	0.0242611	0.00158943	0.000637073	0.0102095	0.00303329	0.00710361	6.58767e-06	0.00442601	0.00238693	0.0174116	0.0212884	0.0275432	0.0350042	0.003858	0.00115857	0.114816	0.0102172	0.00223104	0.00418647	0.00183673	0.000426781	0.0169686	0.077495	0.0509683	0.00531434	0.00373821	0.0242511	0.00120922	0.0262032	0.0160449	0.00892627	0.0205255	0.0275114	1.46679	1.803047	0.1969529	0.088335	0.306215	0.691273	1.44661	3.26568	11.3205	1.754612	0.1092334	0.009002952	0.0637552	0.0183068	0.0325782	0.0186874	0.0126754	0.0160384	0.00223964	0.0311126	0.0724513	0.0124076	0.0180672	0.0216327	0.0140274	0.0222696	0.0183982	0.0101076	0.0137365	0.026763	0.00175334	0.000702772	0.0112624	0.00334611	0.00783617	7.26703e-06	0.00488245	0.00263308	0.0192072	0.0234838	0.0303837	0.038614	0.00425586	0.00127805	0.126656	0.0112708	0.00246112	0.0046182	0.00202615	0.000470793	0.0187185	0.0854868	0.0562245	0.00586239	0.00412372	0.026752	0.00133392	0.0289054	0.0176995	0.0098468	0.0226422	0.0984765	0.901524	0.9065148
6048	-246.1165	-314.8769	68.76039	0.00518063	0.0261621	0.0042224	0.00380704	0.0253261	0.0070532	0.000238991	0.0113453	0.00760152	0.0202346	0.00248898	0.00665011	0.00596784	0.0049031	0.00680329	0.00432395	0.001921	0.00352338	0.0100389	0.00239914	0.0120003	0.00780966	0.00393027	0.000357629	0.00272507	0.000516305	0.00729397	0.0107812	0.00394591	0.0204055	0.00312579	0.00413536	0.0203108	0.00159846	0.00566282	0.0084195	0.000801808	0.00283944	0.00188938	0.0194241	0.0120875	0.000759033	0.00357821	0.00178406	0.000702836	0.00967644	0.00243079	0.00160406	0.0292301	0.0987241	1.43261	1.463572	0.5364276	0.0708155	0.274919	0.668409	1.49609	3.63744	14.1212	1.914454	0.3665194	0.03307773	0.0143899	0.0726688	0.0117283	0.0105746	0.0703467	0.0195913	0.000663831	0.0315131	0.0211143	0.0562045	0.00691349	0.0184716	0.0165765	0.013619	0.0188971	0.0120104	0.00533585	0.00978669	0.0278844	0.00666394	0.0333324	0.0216924	0.0109169	0.000993365	0.00756926	0.00143411	0.02026	0.0299464	0.0109603	0.0566791	0.00868232	0.0114865	0.056416	0.00443996	0.0157293	0.0233863	0.00222714	0.00788694	0.00524801	0.0539533	0.0335747	0.00210832	0.00993898	0.00495547	0.00195223	0.0268777	0.00675186	0.00445551	0.0811907	0.268214	0.731786	0.3600177
6084	-241.9413	-311.1694	69.22814	0.0191106	0.0184915	0.00709097	0.00409354	0.0370855	0.0191849	0.00783636	0.0546874	0.0455878	0.00535085	0.00205388	0.042894	0.0111359	0.0104836	0.0219728	0.0123253	0.026861	0.0164247	0.0144756	0.00119516	0.000518943	0.00999524	0.00337706	0.00917733	0.0033106	0.00578272	0.0114749	0.0104192	0.0312593	0.018441	0.00321498	0.00558405	0.055728	0.0063452	0.0136159	0.0128014	0.00221509	0.00853968	0.0108982	0.0739231	0.0323213	0.000782922	0.00227607	0.0095421	0.00122104	0.014181	0.00273152	0.00484502	0.0662833	0.0195681	1.47061	1.642283	0.3577173	0.106531	0.335503	0.711256	1.40596	2.9806	9.38698	1.619185	0.2178171	0.006386932	0.0236181	0.0228531	0.00876351	0.00505908	0.0458328	0.02371	0.00968472	0.0675865	0.0563406	0.00661295	0.00253833	0.0530114	0.0137625	0.0129563	0.0271555	0.0152324	0.0331966	0.0202987	0.0178899	0.00147707	0.000641346	0.0123528	0.00417361	0.011342	0.00409147	0.00714669	0.0141815	0.0128768	0.0386324	0.0227906	0.0039733	0.00690115	0.0688726	0.00784183	0.0168275	0.0158209	0.00273757	0.0105539	0.0134688	0.0913592	0.0399448	0.000967589	0.00281293	0.0117928	0.00150905	0.0175259	0.0033758	0.00598781	0.0819174	0.178859	0.821141	0.8091474
6120	-247.1284	-316.33	69.20165	0.00401352	0.0136933	0.0122247	0.00677538	0.0097192	0.0155952	0.00381232	0.00708519	0.00818032	0.00309585	0.0120712	0.00719557	0.00545086	0.00126853	0.0144763	0.00366091	0.00534092	0.00687002	0.00187519	0.00348532	0.000928146	0.00132536	0.00146643	0.00161574	0.0217824	0.00162141	0.00109375	0.00920656	0.0160251	0.00467554	0.00176869	0.00193601	0.0427397	0.00181153	0.00111518	0.00147312	0.00468885	0.00510806	0.00652251	0.0425223	0.00470231	0.000424736	0.00852229	0.000252309	0.00141097	0.00580605	0.00633073	0.00346403	0.014106	0.0883836	1.43758	1.649762	0.3502384	0.0763073	0.285118	0.676048	1.47918	3.50732	13.1049	1.860446	0.2122964	0.02951087	0.0111383	0.0380015	0.0339259	0.018803	0.0269726	0.0432798	0.0105799	0.0196627	0.0227019	0.00859158	0.0335	0.0199691	0.0151272	0.00352042	0.0401746	0.0101597	0.014822	0.0190656	0.00520401	0.00967242	0.00257578	0.00367813	0.00406962	0.00448399	0.0604501	0.00449971	0.00303535	0.0255499	0.0444727	0.0129755	0.00490846	0.0053728	0.118611	0.00502735	0.00309483	0.0040882	0.0130124	0.0141758	0.0181012	0.118008	0.0130498	0.00117872	0.023651	0.000700206	0.00391571	0.0161129	0.017569	0.00961335	0.0391469	0.175119	0.824881	0.3603358
6156	-245.4263	-313.6208	68.19444	0.00790023	0.0729809	0.0185354	0.00382065	0.0276233	0.0386299	0.00469585	0.0341132	0.0187311	0.0313943	0.00589944	0.0257634	0.0143967	0.00361388	0.0431384	0.0104246	0.0416845	0.0438369	0.0448291	0.0156377	0.0170973	0.00885972	0.00906376	0.0110468	0.0090207	0.0147894	0.037865	0.00721696	0.00922168	0.0029373	0.00473685	0.00545967	0.0573442	0.00398217	0.00478853	0.0184561	0.0022602	0.0122687	0.00260538	0.10236	0.00651338	0.014981	0.00346087	0.0190729	0.00740513	0.0110567	0.0122206	0.0133897	0.0817399	0.427405	1.27485	1.361263	0.6387372	0.132094	0.372608	0.734918	1.3607	2.68378	7.57037	1.463666	0.469224	0.1609247	0.00775391	0.0716293	0.0181921	0.00374989	0.0271117	0.0379145	0.00460888	0.0334814	0.0183842	0.0308129	0.00579018	0.0252862	0.01413	0.00354695	0.0423394	0.0102315	0.0409124	0.043025	0.0439988	0.0153481	0.0167807	0.00869563	0.00889589	0.0108422	0.00885363	0.0145155	0.0371637	0.00708329	0.00905089	0.0028829	0.00464912	0.00535856	0.0562822	0.00390842	0.00469985	0.0181143	0.00221834	0.0120415	0.00255713	0.100464	0.00639275	0.0147036	0.00339678	0.0187197	0.00726798	0.0108519	0.0119943	0.0131417	0.0802261	0.319369	0.680631	1.01887
6192	-239.2945	-309.055	69.7605	0.00574571	0.02377	0.00327086	0.0255011	0.0657778	0.0208213	0.00737334	0.0126815	0.0190279	0.0114156	0.00406654	0.0151375	0.00508988	0.0213687	0.0285494	0.0118723	0.0086221	0.0282529	0.0164463	0.00114736	0.00256663	0.0106451	0.00667365	0.0172491	0.0108149	0.0033506	0.00380826	0.024261	0.00844148	0.00607212	0.00554603	0.00370263	0.00387686	0.0168109	0.00317489	0.00602282	0.00605001	0.00381782	0.0221992	0.000377618	0.107204	0.0100948	0.0563256	0.00153603	0.000937322	0.015472	0.000844854	0.00969463	0.0334482	0.0429305	1.45939	1.797094	0.202906	0.106296	0.335143	0.711018	1.40643	2.9838	9.40765	1.620776	0.1129078	0.01412002	0.00779653	0.0322543	0.00443834	0.0346033	0.089256	0.028253	0.0100051	0.0172079	0.0258196	0.0154901	0.00551802	0.0205405	0.00690662	0.0289958	0.0387396	0.01611	0.0116996	0.0383373	0.0223164	0.00155689	0.00348274	0.0144447	0.00905568	0.0234058	0.0146751	0.00454653	0.00516755	0.0329205	0.0114545	0.00823945	0.00752558	0.00502421	0.00526063	0.0228112	0.0043081	0.00817256	0.00820945	0.00518053	0.0301228	0.000512401	0.145468	0.013698	0.0764301	0.00208429	0.00127188	0.0209944	0.00114641	0.013155	0.0453869	0.101453	0.898547	0.7369568
6228	-252.0435	-319.9597	67.91618	0.0172024	0.0444345	0.0134549	0.0239006	0.046103	0.020438	0.0100976	0.0368502	0.0437279	0.0054824	0.0215859	0.0217805	0.0251544	0.0355194	0.0516081	0.0336956	0.00874013	0.013727	0.0164441	0.0111749	0.00243815	0.00975885	0.00538216	0.0197826	0.0241005	0.00800318	0.0144084	0.00888062	0.00739815	0.0065977	0.00642431	0.0111309	0.00367115	0.00290285	0.00858879	0.00974573	1.57435e-05	0.000503117	0.0164049	0.00948878	0.080861	0.00426402	0.0327563	0.00436203	0.0126013	0.0187372	0.00754492	0.0324168	0.0418051	0.0459412	1.45795	0.9220618	1.077938	0.111506	0.343056	0.716213	1.39623	2.91498	8.96812	1.586179	1.169052	0.01512522	0.0188603	0.0487169	0.0147516	0.026204	0.0505462	0.0224077	0.0110707	0.0404016	0.0479422	0.00601077	0.0236663	0.0238796	0.0275787	0.0389425	0.0565819	0.036943	0.00958246	0.01505	0.0180289	0.0122519	0.00267313	0.0106994	0.00590086	0.0216892	0.0264232	0.00877448	0.0157971	0.00973649	0.00811115	0.00723356	0.00704345	0.0122036	0.00402496	0.00318261	0.00941654	0.010685	1.72608e-05	0.000551605	0.0179859	0.0104033	0.088654	0.00467496	0.0359132	0.00478242	0.0138158	0.020543	0.00827206	0.0355409	0.0458341	0.538969	0.461031	0.9120966
6264	-242.6694	-312.0915	69.4221	0.0695425	0.0164275	0.0240186	0.0174028	0.104141	0.0349336	0.0127525	0.0522931	0.0223283	0.017754	0.0037765	0.0085832	0.0126331	0.00264639	0.0127892	0.0012648	0.0257304	0.0563324	0.000845623	0.00551795	0.000200986	0.00192982	0.0196313	0.0286366	0.0176218	0.0134476	0.0438163	0.142054	0.00324013	0.0189345	0.0941882	0.0151839	0.0123322	0.0174461	0.0408153	0.0449094	0.00110518	0.00301459	0.0149692	0.00254735	0.00681296	0.0486043	0.0552434	0.0190733	0.00173208	0.0156298	0.0105604	0.0197553	0.0110673	0.021704	1.46958	1.825981	0.1740194	0.132924	0.373748	0.735618	1.3594	2.6756	7.52309	1.459136	0.09530188	0.007089024	0.056713	0.0133969	0.0195876	0.0141923	0.0849285	0.0284889	0.0103999	0.0426459	0.0182091	0.0144787	0.00307979	0.00699975	0.0103025	0.00215818	0.0104298	0.00103147	0.0209836	0.04594	0.000689619	0.00449998	0.000163907	0.0015738	0.0160096	0.0233536	0.0143708	0.0109667	0.0357329	0.115848	0.00264238	0.0154414	0.076812	0.0123827	0.0100571	0.0142275	0.0332856	0.0366243	0.000901296	0.00245844	0.0122076	0.00207741	0.00555608	0.0396376	0.0450519	0.0155546	0.00141254	0.0127464	0.00861216	0.0161108	0.0090256	0.0870097	0.91299	1.226217
6300	-254.9444	-321.8094	66.86508	0.0314453	0.0199064	0.00626965	0.0189301	0.0155196	0.0159966	0.0113678	0.0435681	0.00955861	0.0395734	0.00171753	0.00301123	0.0664191	0.0128904	0.0162451	0.00237202	0.00216522	0.0198204	0.00815882	0.005138	0.000446633	0.0129438	0.0158767	0.0200125	0.0109754	0.00177614	0.0839243	0.0137639	0.00800829	0.0278067	0.00177739	0.000611743	0.00110446	0.00714237	0.00854122	0.0094221	0.0027139	0.00957539	0.0180264	0.00345242	0.00560621	0.0324333	0.0110533	0.0941877	0.0223586	0.0140558	0.000754672	0.0161313	0.00717987	0.165803	1.40041	0.548455	1.451545	0.104471	0.332324	0.709146	1.41015	3.00911	9.57205	1.633302	2.646607	0.05683006	0.0387383	0.0245233	0.00772375	0.0233205	0.019119	0.0197067	0.0140043	0.0536728	0.0117755	0.0487515	0.00211587	0.00370962	0.0818236	0.01588	0.0200127	0.00292215	0.0026674	0.0244174	0.0100511	0.00632964	0.000550219	0.0159458	0.019559	0.024654	0.0135209	0.00218808	0.103389	0.0169561	0.00986564	0.0342559	0.00218961	0.000753623	0.00136061	0.00879888	0.0105222	0.0116073	0.00334333	0.0117962	0.0222072	0.00425314	0.00690644	0.0399555	0.0136168	0.116032	0.0275442	0.0173158	0.000929701	0.0198726	0.00884509	0.725772	0.274228	0.8117359
6336	-262.697	-330.0246	67.32764	0.00351001	0.0154563	0.0091034	0.0176619	0.00108101	0.00730592	0.000490337	0.00455718	0.00249511	0.00561373	0.00536016	0.00370838	0.00974323	0.00297659	0.0159685	0.00392856	0.00270342	0.0192659	0.00580732	0.000732702	0.00202644	0.0193118	0.00898252	0.0161098	0.00167978	0.00229597	0.0390948	0.00978666	0.00640918	0.0121306	0.00133034	0.00345892	0.00114868	0.00214641	0.00307434	0.010738	0.0135495	0.0193678	0.00562965	0.000357589	0.0135061	0.014069	0.0109587	0.0318779	0.00170104	0.00325627	0.00949015	0.00879179	0.00482691	0.193136	1.38729	0.7629401	1.23706	0.0803435	0.292376	0.681371	1.46763	3.42025	12.4466	1.823178	1.621438	0.06682442	0.0084665	0.0372823	0.0219583	0.0426022	0.0026075	0.0176226	0.00118274	0.0109924	0.00601846	0.0135409	0.0129292	0.008945	0.0235017	0.00717985	0.0385177	0.00947608	0.00652092	0.0464714	0.0140078	0.00176735	0.00488798	0.0465819	0.0216667	0.0388584	0.0040518	0.00553811	0.0943007	0.0236064	0.0154596	0.0292602	0.0032089	0.00834328	0.00277073	0.00517737	0.00741562	0.0259012	0.0326828	0.046717	0.0135793	0.00086254	0.0325781	0.0339358	0.0264334	0.0768926	0.00410307	0.00785446	0.0228912	0.0212067	0.011643	0.61853	0.38147	0.4145762
6372	-247.9082	-316.3585	68.4503	0.000868387	0.047059	0.00632678	0.00480477	0.046628	0.00189325	0.00442072	0.0132196	0.00319701	0.00494429	0.00229911	0.0075688	0.00527112	0.00408684	0.021946	0.0255203	0.00651335	0.00858761	0.00215928	0.00164838	0.00879963	0.0121228	0.0131236	0.016601	0.000753	0.00109943	0.0710224	0.0274462	0.0168731	0.00813187	0.0220988	0.0025059	0.0120542	0.00123704	0.000453766	0.00831431	0.00223425	0.00675628	0.0180314	0.00506122	0.00506448	0.0117785	0.0349521	0.0399075	0.00872468	0.00121163	0.0094256	0.00516085	0.00233613	0.31048	1.33097	1.407494	0.5925062	0.0846227	0.29987	0.686772	1.45609	3.33478	11.8172	1.785657	0.4209654	0.1119714	0.00146627	0.0794587	0.0106827	0.00811283	0.0787311	0.00319673	0.00746435	0.0223211	0.00539814	0.00834839	0.00388203	0.0127799	0.00890025	0.00690061	0.0370557	0.0430908	0.0109977	0.0145001	0.00364593	0.00278327	0.0148581	0.0204692	0.0221591	0.0280307	0.00127143	0.00185639	0.119921	0.0463426	0.0284901	0.0137306	0.0373137	0.00423119	0.0203534	0.00208874	0.000766181	0.0140387	0.00377252	0.0114079	0.0304459	0.00854583	0.00855133	0.0198879	0.0590163	0.0673835	0.0147316	0.00204583	0.0159151	0.00871405	0.00394453	0.296253	0.703747	0.5922442
6408	-251.6239	-321.7021	70.07818	0.000908815	0.0660781	0.00404557	0.000815685	0.0639646	0.00990965	0.000559471	0.0383061	0.0318127	0.0219216	0.00615269	0.00821772	0.0119797	0.011239	0.10807	0.00241924	0.0115062	0.0263887	0.0750289	0.0247073	0.00116761	0.00242782	0.0121029	0.0317245	0.00192167	0.029172	0.0597978	0.00325816	0.0235046	0.0371721	0.0253904	0.0245008	0.00799017	0.0184977	0.0405008	0.00513888	0.0183787	0.0104814	0.0273361	0.0267608	0.00757691	0.00600713	0.0210508	0.0555266	0.0272202	0.0106853	0.00583464	0.00580342	0.00214682	0.0694611	1.44666	1.900639	0.09936063	0.169249	0.420485	0.763163	1.31034	2.37821	5.90845	1.284448	0.05227747	0.02304712	0.0008469	0.0615764	0.00376996	0.000760114	0.0596068	0.00923454	0.000521356	0.0356964	0.0296454	0.0204281	0.00573352	0.00765787	0.0111635	0.0104734	0.100707	0.00225442	0.0107223	0.0245909	0.0699174	0.0230241	0.00108807	0.00226242	0.0112783	0.0295632	0.00179075	0.0271846	0.0557239	0.0030362	0.0219033	0.0346396	0.0236606	0.0228316	0.00744582	0.0172375	0.0377416	0.00478878	0.0171266	0.00976736	0.0254738	0.0249377	0.00706071	0.00559788	0.0196167	0.0517437	0.0253658	0.00995731	0.00543714	0.00540805	0.00200056	0.0496803	0.95032	1.073108
6444	-231.0367	-299.7236	68.68692	0.00195429	0.0352411	0.0103306	0.00478271	0.00127873	0.00827813	0.00396422	0.00885578	0.0134446	0.00110007	0.00248482	0.00199895	0.0128238	0.00446713	0.00794759	0.000245819	0.00343797	0.0116569	0.00238305	0.00083462	0.00130025	0.0022271	0.000429306	0.00282294	0.00285062	0.0100072	0.0110074	0.00883468	0.0057947	0.0355486	0.0123641	0.00860845	0.00875701	0.0115633	0.0127021	0.0380098	0.000696883	0.00197137	0.0102487	0.000744825	0.00276408	0.0024845	0.00364586	0.0120083	0.0184288	0.000555147	0.00661087	0.0532029	0.00327569	0.156897	1.40469	1.463053	0.5369475	0.0699763	0.273325	0.667198	1.49881	3.65865	14.2905	1.923073	0.3670049	0.05361371	0.00457705	0.0825365	0.0241947	0.0112013	0.00299486	0.0193878	0.00928441	0.0207407	0.031488	0.00257643	0.00581957	0.00468163	0.0300341	0.0104622	0.0186137	0.00057572	0.0080519	0.027301	0.00558123	0.00195472	0.00304525	0.00521599	0.00100546	0.00661147	0.0066763	0.0234374	0.0257799	0.0206913	0.0135715	0.0832566	0.0289573	0.0201614	0.0205093	0.0270819	0.029749	0.0890208	0.00163214	0.00461705	0.0240029	0.00174442	0.00647362	0.00581882	0.00853878	0.028124	0.0431611	0.00130018	0.015483	0.124604	0.00767183	0.268474	0.731526	0.4269764
