Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	stationaryDist[1]	stationaryDist[2]	tree_length
6696	-244.5962	-314.4871	69.89091	0.00268372	0.0849342	0.0126671	0.0155916	0.0318187	0.041045	0.0103008	0.0245462	0.0371407	0.030287	0.0129517	0.0128881	0.0173159	0.00771811	0.0179218	0.0191207	0.0105095	0.020087	0.00777817	0.00462268	0.00350569	0.00536484	0.00255566	0.00414091	0.0300666	0.00284923	0.00924297	0.017979	0.00321569	0.00590917	0.0131499	0.0147107	0.000461214	0.0029979	0.00289978	0.00128799	0.0241758	0.0505251	0.0592758	0.00303515	0.0513139	0.00427288	0.00127556	0.0673244	0.0461945	0.0206077	0.0438037	0.00281299	0.00815853	0.0398545	1.46087	1.854945	0.1450551	0.128068	0.367026	0.731465	1.36712	2.7246	7.80834	1.486045	0.07819917	0.01309505	0.00290118	0.0918166	0.0136936	0.016855	0.034397	0.0443709	0.0111355	0.0265352	0.0401503	0.0327413	0.0140012	0.0139325	0.0187191	0.00834352	0.019374	0.0206701	0.0113611	0.0217147	0.00840845	0.00499726	0.00378976	0.00579956	0.00276275	0.00447646	0.0325029	0.00308011	0.00999194	0.0194358	0.00347627	0.006388	0.0142154	0.0159027	0.000498587	0.00324083	0.00313476	0.00139236	0.0261348	0.0546192	0.0640791	0.0032811	0.055472	0.00461912	0.00137892	0.0727799	0.0499378	0.0222776	0.0473532	0.00304093	0.00881963	0.0725276	0.927472	0.925042
6732	-236.8575	-305.7453	68.88775	0.00866815	0.0560422	0.0101188	0.00555462	0.032576	0.0390466	0.00857138	0.018	0.018087	0.0434889	0.00921528	0.0297309	0.0223853	0.00309526	0.0193031	0.0287781	0.0145821	0.0189967	0.0193607	0.00286289	0.0020921	0.00325671	0.00708921	0.0125965	0.00843983	0.00866344	0.00455162	0.0180964	0.0231402	0.00155845	0.0100422	0.0120088	0.000121377	0.0106696	0.012653	0.00107612	0.00694749	0.020844	0.0121553	0.00759479	0.110822	0.00439584	0.0034452	0.0185491	0.040098	0.0125162	0.032116	0.013004	0.00434829	0.0505247	1.45575	1.42113	0.5788696	0.103022	0.330067	0.707641	1.41315	3.02968	9.70671	1.643403	0.4073304	0.01665937	0.0104265	0.0674106	0.0121714	0.0066814	0.0391842	0.0469674	0.0103101	0.0216514	0.021756	0.0523108	0.0110846	0.0357619	0.0269263	0.00372315	0.0232188	0.0346159	0.0175401	0.0228502	0.0232881	0.00344364	0.00251649	0.00391734	0.00852728	0.0151518	0.0101519	0.0104209	0.00547493	0.0217673	0.0278343	0.00187458	0.0120793	0.0144448	0.000145999	0.0128339	0.0152197	0.00129442	0.00835681	0.0250723	0.0146211	0.00913543	0.133303	0.00528755	0.00414408	0.0223119	0.0482321	0.0150551	0.0386309	0.0156419	0.00523036	0.289435	0.710565	0.8313561
6768	-238.0964	-307.306	69.20966	0.00698901	0.0402739	0.00898714	0.0126491	0.0493299	0.00826557	0.0261838	0.00655851	0.00658957	0.00501798	0.00447968	0.0110064	0.0111207	0.0040861	0.0187212	0.0035136	0.0177916	0.00150353	0.000555994	0.00661838	0.00376015	0.00372642	0.0073517	0.00271257	0.00124766	0.00892722	0.00970062	0.0120033	0.0193475	0.00638782	0.0296934	0.00792737	0.00851724	0.00971407	0.0100152	6.10089e-05	0.0171756	0.00115345	0.00296465	0.00592249	0.0465422	0.0181792	0.00457602	0.0163551	0.0565319	0.0098258	0.0177983	0.0136917	0.0073564	0.077613	1.44275	1.660757	0.3392433	0.0705794	0.274471	0.668069	1.49685	3.64337	14.1684	1.916868	0.2042703	0.02582178	0.0114685	0.066087	0.0147473	0.0207564	0.0809472	0.0135633	0.042966	0.0107621	0.0108131	0.00823419	0.00735088	0.0180608	0.0182483	0.00670504	0.0307204	0.00576559	0.029195	0.00246719	0.000912352	0.0108603	0.00617016	0.00611482	0.0120637	0.00445115	0.00204733	0.014649	0.0159181	0.0196966	0.031748	0.010482	0.048725	0.0130083	0.0139763	0.0159402	0.0164343	0.000100112	0.0281842	0.00189275	0.00486481	0.00971844	0.0763729	0.029831	0.00750897	0.0268377	0.0927653	0.0161235	0.0292059	0.0224672	0.0120714	0.169622	0.830378	0.6094076
6804	-240.849	-310.2574	69.40836	0.00197033	0.122849	0.0063089	0.00870713	0.080198	0.0103904	0.00787219	0.0362354	0.0244069	0.00815185	0.0135567	0.0286722	0.0167165	0.0200862	0.0167289	0.0033789	0.0385643	0.0025726	0.00437223	0.00262062	0.0125238	0.00264721	0.0128749	0.0167353	5.62934e-05	0.0043675	0.0256666	0.0333161	0.0082987	0.00407736	0.0755501	0.0169284	0.00477591	0.00451184	0.0014031	0.00398519	0.00719776	0.00586449	0.0158776	0.00526761	0.115115	0.0248266	0.0212338	0.013131	0.096363	0.0205039	0.0253688	0.0184228	0.0175435	0.101985	1.43105	1.742378	0.2576224	0.124073	0.361396	0.727946	1.37373	2.76705	8.05979	1.508963	0.1478568	0.03420782	0.00184351	0.114941	0.00590282	0.00814669	0.075036	0.00972161	0.00736549	0.0339031	0.022836	0.00762715	0.0126841	0.0268267	0.0156405	0.0187933	0.0156521	0.00316142	0.0360821	0.00240701	0.00409081	0.00245195	0.0117177	0.00247682	0.0120462	0.0156581	5.267e-05	0.00408639	0.0240146	0.0311717	0.00776455	0.00381491	0.0706872	0.0158388	0.0044685	0.00422144	0.00131279	0.00372868	0.00673447	0.00548702	0.0148557	0.00492856	0.107706	0.0232286	0.0198671	0.0122858	0.0901605	0.0191841	0.0237359	0.017237	0.0164143	0.128811	0.871189	1.068794
6840	-244.5514	-312.9014	68.35001	0.0169326	0.115057	0.00306785	0.0110567	0.0646639	0.0302715	0.0398027	0.0221264	0.0339012	0.00731124	0.0145185	0.0569112	0.0094978	0.00715451	0.0320656	0.0319776	0.0732938	0.0236767	0.000196812	0.00189351	0.00451866	0.000139807	0.00158174	0.00120667	0.00152166	0.0176584	0.0152724	0.0172375	0.0175625	0.0106449	0.0930656	0.0040755	0.00221322	0.00484408	0.000524682	0.00550123	0.00192598	0.011555	0.00368564	0.00770528	0.175475	0.0643193	0.0262343	0.0456291	0.0912367	0.0121646	0.0108904	0.0140055	0.00367784	0.10529	1.42946	1.449805	0.5501946	0.0902351	0.30941	0.693515	1.44193	3.23196	11.0822	1.739224	0.3794955	0.03535555	0.0134231	0.0912102	0.002432	0.00876505	0.0512616	0.0239974	0.0315531	0.0175405	0.0268748	0.0057959	0.0115093	0.0451157	0.00752927	0.00567165	0.0254196	0.0253499	0.0581028	0.0187694	0.00015602	0.00150106	0.00358211	0.000110831	0.00125391	0.00095657	0.00120628	0.0139985	0.012107	0.0136648	0.0139225	0.00843864	0.0737767	0.0032308	0.00175451	0.00384009	0.000415936	0.00436104	0.0015268	0.00916011	0.00292175	0.00610827	0.139106	0.0509884	0.020797	0.0361719	0.0723268	0.00964338	0.00863327	0.0111027	0.00291556	0.275097	0.724903	1.26145
6876	-248.4701	-318.2013	69.73116	0.0123369	0.0486343	0.00169964	0.0138686	0.0179613	0.018435	0.00411008	0.0379073	0.0139912	0.00186143	0.0127909	0.0175266	0.0103076	0.0178379	0.0160546	0.00532455	0.00287557	0.00554595	0.000195005	0.00525499	0.0105775	0.00188815	0.0019633	0.000366977	0.0133568	0.00742932	0.0070849	0.00581241	0.00675199	0.00133498	0.00914107	0.00431673	0.00286713	0.0143177	0.00103485	0.00410357	0.0148655	0.0137427	0.000101572	0.00888814	0.0363634	0.0325571	0.00994786	0.030264	0.0356636	0.00177689	0.002639	0.0137541	0.00703031	0.0578602	1.45223	1.828004	0.171996	0.0812101	0.29391	0.682484	1.46524	3.40241	12.3137	1.815421	0.09408953	0.01912436	0.0218561	0.0861605	0.00301108	0.0245696	0.0318203	0.0326595	0.00728141	0.0671567	0.0247868	0.00329771	0.0226604	0.0310502	0.0182609	0.0316017	0.0284424	0.00943297	0.00509437	0.00982521	0.000345471	0.00930975	0.018739	0.00334504	0.00347819	0.000650136	0.023663	0.0131618	0.0125516	0.0102973	0.0119618	0.00236505	0.0161943	0.00764753	0.00507941	0.0253652	0.00183335	0.0072699	0.0263357	0.0243465	0.000179944	0.0157462	0.0644215	0.0576783	0.0176236	0.0536158	0.0631816	0.00314794	0.00467526	0.0243668	0.0124549	0.085998	0.914002	0.5644611
6912	-236.9513	-306.69	69.73873	0.00259126	0.029884	0.017746	0.0219758	0.0638635	0.0086637	0.00358841	0.02178	0.0140245	0.00566296	0.00270384	0.00572602	0.0162369	0.00950833	0.0201936	0.00805393	0.0440421	0.0336122	0.0036045	0.00748412	0.00548894	0.00965399	0.0026793	0.00273723	0.00764741	0.00234935	0.0105392	0.000734633	0.14484	0.00849058	0.00808119	0.0218445	0.0711739	0.020784	0.00607301	0.00485061	0.0677235	0.0192542	0.00278301	0.00891925	0.0060143	0.00932473	0.031717	0.0239715	0.00301335	0.00306419	0.00282335	0.00765931	0.0338872	0.0436535	1.45905	1.860223	0.1397772	0.0963962	0.319539	0.70052	1.42751	3.12951	10.3739	1.691467	0.07514002	0.01436123	0.00291458	0.0336128	0.0199603	0.0247177	0.071832	0.00974469	0.00403615	0.0244975	0.0157744	0.00636954	0.00304121	0.00644047	0.0182629	0.0106947	0.0227133	0.00905884	0.0495373	0.0378061	0.00405424	0.00841793	0.00617381	0.0108585	0.0030136	0.00307877	0.0086016	0.00264249	0.0118542	0.000826295	0.162912	0.00954998	0.0090895	0.02457	0.0800544	0.0233773	0.00683076	0.00545583	0.0761736	0.0216566	0.00313026	0.0100321	0.00676472	0.0104882	0.0356744	0.0269626	0.00338934	0.00344652	0.00317563	0.00861498	0.0381154	0.0698886	0.930111	0.8890683
6948	-248.6178	-318.2436	69.6258	0.00523299	0.0412158	0.0123271	0.000595836	0.0164266	0.00740532	0.000103223	0.0182062	0.00267693	0.0233359	0.00502883	0.0294701	0.0138729	0.0050274	0.0209754	0.000267765	0.00489	0.0191511	0.00256527	0.00145032	0.00451023	0.000346085	0.012607	0.0164015	0.0320531	0.00105515	0.00740494	0.00387014	0.0629874	0.0051655	0.000260129	0.0257424	0.0151614	0.0192024	0.00675488	0.00410697	0.034592	0.00645156	0.0053954	0.00422267	0.00193185	0.0193567	0.0111287	0.0127932	0.00179031	0.0106259	0.000526322	0.00233788	0.0184126	0.0877273	1.43789	1.763918	0.2360818	0.0913215	0.311221	0.694779	1.43931	3.21315	10.9503	1.730571	0.1338394	0.02928534	0.00906272	0.0713793	0.0213487	0.0010319	0.0284483	0.0128249	0.000178766	0.0315303	0.00463603	0.0404141	0.00870914	0.0510376	0.0240257	0.00870668	0.0363262	0.000463727	0.00846871	0.0331667	0.00444264	0.00251173	0.00781101	0.000599365	0.0218334	0.0284049	0.055511	0.00182736	0.0128242	0.00670248	0.109084	0.00894584	0.000450502	0.0445818	0.0262572	0.0332555	0.0116984	0.00711263	0.0599079	0.0111731	0.00934399	0.00731301	0.00334566	0.0335227	0.0192732	0.0221558	0.00310054	0.0184024	0.000911507	0.00404883	0.0318878	0.118041	0.881959	0.5774195
6984	-240.3029	-310.3898	70.08695	0.00544588	0.0286005	0.0111415	0.00888817	0.0111166	0.024602	0.00246599	0.0317299	0.0282289	0.0397023	0.0170545	0.0493326	0.0430983	0.0113607	0.0156158	0.00384851	0.00715012	0.0150246	0.0163269	0.0034635	0.0228937	0.00265582	0.0106177	0.0100852	0.0130152	0.0103	0.0319498	0.00299183	0.16508	0.0242955	0.00238845	0.0328045	0.0467556	0.0136185	0.000886377	0.00662019	0.109073	0.0274816	0.0112858	0.00828215	0.0547321	0.0394853	0.0332601	0.0341062	0.000502319	0.0107508	0.000433821	0.0109376	0.0119369	0.0509049	1.45557	1.910419	0.08958137	0.176639	0.42934	0.768141	1.30184	2.32915	5.66128	1.253548	0.04689096	0.01678683	0.00484758	0.0254584	0.00991749	0.00791169	0.00989527	0.0218991	0.00219506	0.028244	0.0251276	0.0353405	0.0151808	0.0439127	0.0383634	0.0101126	0.0139002	0.0034257	0.00636458	0.013374	0.0145331	0.00308298	0.0203785	0.00236404	0.00945121	0.00897722	0.0115853	0.0091684	0.0284397	0.00266314	0.146943	0.0216263	0.00212605	0.0292005	0.0416189	0.0121223	0.000788997	0.00589288	0.0970898	0.0244623	0.0100459	0.00737225	0.0487191	0.0351474	0.029606	0.0303592	0.000447132	0.00956967	0.00038616	0.00973595	0.0106255	0.0447907	0.955209	1.123423
7020	-243.4722	-311.5953	68.1231	0.0025446	0.0273565	0.000741119	0.000559951	0.00557446	0.0165991	0.00827378	0.0111035	0.00284916	0.00602807	0.00328016	0.00348322	0.0163589	6.42155e-06	0.00817929	0.00119195	0.00345193	0.0171962	0.00645975	0.012688	0.016638	0.00187092	0.00214813	0.0037165	0.00146438	0.00385028	0.00671054	0.00169351	0.0487157	0.0060948	0.00039006	0.00469709	0.00101723	0.00488922	0.00518288	0.0189899	0.0259737	0.0111884	0.00154117	0.0174194	0.0122583	0.0163351	0.0128171	0.00555522	0.00165779	0.00687405	0.0017626	0.00170047	0.0135379	0.298952	1.3365	1.334124	0.6658761	0.0636523	0.260986	0.657651	1.52056	3.83162	15.7104	1.991563	0.4991112	0.1073675	0.00619703	0.0666231	0.00180489	0.00136368	0.0135758	0.0404248	0.0201497	0.0270412	0.00693873	0.0146805	0.00798838	0.0084829	0.0398398	1.56388e-05	0.0199195	0.00290284	0.00840671	0.0418791	0.0157318	0.0308998	0.0405195	0.00455638	0.00523148	0.00905103	0.00356631	0.00937683	0.0163426	0.00412431	0.11864	0.0148431	0.000949938	0.0114391	0.00247733	0.011907	0.0126222	0.0462474	0.0632553	0.0272479	0.00375332	0.0424225	0.0298534	0.0397819	0.0312143	0.013529	0.00403733	0.0167408	0.00429256	0.00414127	0.0329696	0.332938	0.667062	0.4106164
7056	-237.4447	-307.6855	70.24085	0.00167034	0.0387859	0.0040777	0.000900397	0.0487414	0.00821286	0.00183064	0.0308276	0.0124279	0.0176044	0.00137962	0.0104216	0.00494765	0.0001251	0.0299027	0.00732458	0.00611028	0.00920322	0.000395635	0.00535065	0.0012206	0.021994	0.00542182	0.00275766	0.0126032	0.0168906	0.00614102	0.00983393	0.0541408	0.00168006	0.00189687	0.00236156	0.00956004	0.0108379	0.00989202	0.0109745	0.0170973	0.015993	0.00237263	0.00934009	0.0172469	8.74439e-05	0.00263661	0.00151259	0.000668935	0.000419614	0.00114619	0.0025041	0.0267097	0.0638111	1.44937	1.889499	0.1105008	0.12971	0.369313	0.732884	1.36447	2.70773	7.70952	1.476837	0.05848153	0.02113284	0.00323595	0.0751401	0.00789972	0.00174434	0.0944267	0.0159108	0.00354651	0.0597224	0.0240766	0.034105	0.00267274	0.0201899	0.00958509	0.000242356	0.0579305	0.0141899	0.0118375	0.0178294	0.000766465	0.0103658	0.00236467	0.0426091	0.0105037	0.00534242	0.0244162	0.0327222	0.011897	0.0190513	0.104887	0.00325479	0.0036748	0.00457504	0.0185207	0.0209963	0.0191638	0.0212609	0.0331226	0.0309833	0.00459649	0.0180946	0.0334125	0.000169405	0.00510791	0.00293035	0.00129593	0.00081292	0.00222052	0.0048512	0.0517447	0.0552504	0.94475	0.516182
7092	-233.9092	-304.1282	70.21903	0.00809834	0.038805	0.00805041	0.00842977	0.0274506	0.0161711	0.00110216	0.0181964	0.0220785	0.0185946	0.010266	0.0201816	0.0138089	0.000312756	0.0198232	0.0105817	0.00766409	0.0183425	0.00136306	0.00981336	0.00977101	0.0020039	0.00717014	0.0156829	0.00830854	0.0240033	0.00828929	0.00270122	0.00155901	0.00581514	0.00452081	0.0381618	0.00501731	0.0072861	0.0129264	0.00838929	0.00150505	0.0240994	0.00420365	0.000796426	0.00575074	0.00388012	0.00935568	0.106711	0.0029461	0.0597315	0.00603561	0.0010389	0.0286415	0.0855389	1.43894	1.874724	0.1252757	0.149265	0.395492	0.748711	1.33563	2.5285	6.69949	1.3753	0.06682356	0.02853393	0.011645	0.0557996	0.0115761	0.0121216	0.0394725	0.0232532	0.00158484	0.0261654	0.0317478	0.0267381	0.014762	0.02902	0.0198565	0.000449727	0.0285047	0.0152159	0.0110206	0.0263755	0.00196001	0.0141111	0.0140502	0.00288151	0.0103103	0.0225512	0.0119472	0.0345154	0.0119196	0.00388421	0.00224177	0.00836187	0.00650068	0.0548747	0.00721463	0.010477	0.0185875	0.0120634	0.00216418	0.0346537	0.00604463	0.00114522	0.00826926	0.00557941	0.013453	0.153445	0.00423633	0.0858907	0.00867889	0.00149389	0.041185	0.0626379	0.937362	0.6954358
7128	-245.5921	-315.0997	69.50763	0.0154477	0.0303246	0.0560625	0.00853528	0.0116187	0.0111428	0.00260451	0.0255861	0.0212249	0.0152417	0.0107762	0.00352243	0.021579	0.000286734	0.0356788	0.0377146	0.02257	0.0214103	0.00813845	0.00414564	0.0033111	0.0051885	0.0288397	0.00463504	0.02154	0.0114781	0.0139064	0.000847019	0.000120449	0.00303892	0.00150737	0.0377228	0.012553	0.0362649	0.0288089	0.0281051	0.0252542	0.0265017	0.00702616	0.00167094	0.00111094	0.0183987	0.00860048	0.111282	0.0164409	0.130272	0.0034725	0.00250299	0.007971	0.165447	1.40059	1.662368	0.337632	0.182782	0.436559	0.772147	1.29509	2.29064	5.47101	1.228829	0.203103	0.05670097	0.0160581	0.031523	0.0582781	0.00887259	0.0120779	0.0115832	0.00270744	0.0265972	0.0220637	0.0158441	0.011202	0.00366164	0.0224318	0.000298065	0.0370888	0.0392051	0.023462	0.0222564	0.00846008	0.00430947	0.00344195	0.00539354	0.0299794	0.00481822	0.0223912	0.0119318	0.014456	0.000880493	0.000125209	0.00315902	0.00156694	0.0392135	0.0130491	0.0376981	0.0299475	0.0292158	0.0262523	0.027549	0.00730384	0.00173697	0.00115484	0.0191258	0.00894037	0.11568	0.0170907	0.135421	0.00360973	0.00260191	0.00828601	0.168816	0.831184	0.9619828
7164	-239.7359	-308.0662	68.33038	0.00438266	0.0585747	0.0167913	0.00575712	0.0214818	0.0119734	0.00190329	0.0198155	0.0410166	0.0114116	0.00559258	0.0190731	0.0122607	0.000409299	0.0428825	0.00424348	0.0234707	0.0128088	0.00346483	0.00616539	0.00411529	0.0198973	0.00697434	0.00295663	0.00509561	0.00464723	0.0198583	0.00900424	0.00102287	0.00797591	0.00204817	0.0660086	0.0221933	0.0271686	0.0281006	0.00134968	0.00580102	0.0104068	0.0131111	0.0144673	0.00565958	0.0200257	0.00947842	0.102501	0.0328976	0.141842	0.0111856	0.0196966	0.0173992	0.212802	1.37785	1.175717	0.8242835	0.146327	0.391675	0.74645	1.33968	2.55313	6.83402	1.389676	0.7010903	0.07413338	0.00458261	0.061247	0.0175574	0.00601977	0.0224619	0.0125196	0.00199012	0.0207196	0.0428879	0.0119322	0.00584773	0.0199433	0.01282	0.000427973	0.0448389	0.00443708	0.0245415	0.0133932	0.00362291	0.00644667	0.00430304	0.0208051	0.00729253	0.00309152	0.00532809	0.00485925	0.0207643	0.00941505	0.00106954	0.0083398	0.00214162	0.0690201	0.0232059	0.0284081	0.0293826	0.00141126	0.00606568	0.0108816	0.0137092	0.0151274	0.00591779	0.0209393	0.00991086	0.107177	0.0343985	0.148313	0.0116959	0.0205952	0.018193	0.412142	0.587858	0.9563676
7200	-255.661	-322.5241	66.86309	0.0354548	0.0313688	0.0090522	0.0338181	0.0698562	0.039345	0.000880252	0.0195668	0.0172402	0.0107005	0.00332787	0.0181641	0.0230544	2.32806e-05	0.00489034	0.0286034	0.0089473	0.0268983	0.0173781	0.00983731	0.0200097	0.00986682	0.0156053	0.0188423	0.00257913	0.00931798	0.197793	0.0338712	0.00215884	0.0184209	0.0138319	0.00248244	0.0204709	0.0127363	0.0491637	0.00567835	0.00113647	0.00876053	0.0103548	0.000357527	0.0271007	0.0116531	0.00714554	0.0185933	0.017631	0.0253626	0.0153735	0.0734206	0.00308213	0.171175	1.39784	0.5699743	1.430026	0.132635	0.373352	0.735375	1.35985	2.67844	7.53949	1.460711	2.50893	0.05877939	0.0334099	0.0295595	0.00853009	0.0318675	0.065827	0.0370757	0.000829481	0.0184382	0.0162458	0.0100833	0.00313592	0.0171165	0.0217247	2.19379e-05	0.00460828	0.0269537	0.00843124	0.0253469	0.0163757	0.00926992	0.0188556	0.00929773	0.0147052	0.0177555	0.00243037	0.00878055	0.186385	0.0319176	0.00203433	0.0173585	0.0130341	0.00233926	0.0192902	0.0120017	0.0463281	0.00535084	0.00107092	0.00825525	0.00975755	0.000336905	0.0255376	0.010981	0.00673341	0.0175209	0.0166141	0.0238998	0.0144867	0.0691859	0.00290436	0.715013	0.284987	1.061208
7236	-244.4376	-312.4517	68.01413	0.0276058	0.0409362	0.00474965	0.000873706	0.0414603	0.016048	0.00736256	0.0373815	0.0244201	0.00948383	0.0286521	0.0347572	0.0122322	0.000337758	0.0374278	0.0053125	0.00133719	0.0130564	0.0366998	0.00142107	0.0176696	0.00425856	0.0107002	0.021881	0.0233153	0.00311483	0.0930143	0.0186941	0.0141459	0.00215282	0.0188352	0.0161868	0.0122736	0.00349235	0.0427174	0.066205	0.0118891	0.00551959	0.00924753	0.0119026	0.0199769	0.00361853	0.00139388	0.0322859	0.0583666	0.0114433	0.0372319	0.0561892	0.00129906	0.180667	1.39328	0.9865085	1.013491	0.155977	0.404067	0.753739	1.32672	2.47483	6.41119	1.343495	1.027352	0.06224158	0.0273169	0.0405078	0.00469994	0.000864562	0.0410264	0.0158801	0.0072855	0.0369903	0.0241645	0.00938458	0.0283522	0.0343935	0.0121042	0.000334223	0.0370361	0.0052569	0.00132319	0.0129197	0.0363157	0.00140619	0.0174847	0.00421399	0.0105882	0.021652	0.0230712	0.00308223	0.0920408	0.0184984	0.0139978	0.00213029	0.0186381	0.0160174	0.0121452	0.0034558	0.0422703	0.0655121	0.0117647	0.00546182	0.00915075	0.0117781	0.0197678	0.00358066	0.00137929	0.031948	0.0577558	0.0113235	0.0368422	0.0556011	0.00128547	0.506746	0.493254	1.010577
7272	-244.4466	-313.1101	68.66353	0.0187534	0.0316743	0.00186447	0.000440666	0.017893	0.0193695	0.0019221	0.0272191	0.0264387	0.010627	0.0123113	0.00143502	0.0166126	0.00806313	0.02572	0.0106603	0.0199822	0.0133799	0.00247381	0.00516083	0.00517636	0.00128945	0.0081027	0.00949803	0.0192929	0.00992993	0.0510517	0.0137585	0.0012242	0.00331073	0.0143876	0.0291176	0.00426904	0.00791997	0.00355927	0.0324162	0.00856301	0.00599578	0.00860483	0.00548234	0.0149839	0.0150699	0.00387917	0.00785663	0.0241789	0.00175291	0.00925512	0.0224883	0.00335003	0.115704	1.42446	1.351893	0.6481068	0.0831941	0.29739	0.684995	1.45986	3.36259	12.0201	1.797968	0.4794068	0.0389888	0.0303568	0.0512723	0.00301807	0.000713321	0.028964	0.0313541	0.00311136	0.0440605	0.0427973	0.0172023	0.0199287	0.00232292	0.0268914	0.0130521	0.0416338	0.0172562	0.0323459	0.0216585	0.00400444	0.008354	0.00837915	0.00208728	0.0131161	0.0153748	0.0312301	0.0160739	0.0826392	0.0222714	0.00198165	0.00535919	0.0232897	0.0471337	0.00691044	0.0128203	0.00576152	0.0524732	0.0138612	0.00970557	0.0139289	0.00887445	0.024255	0.0243942	0.00627934	0.0127178	0.0391393	0.0028375	0.0149816	0.0364025	0.00542281	0.324053	0.675947	0.6177666
7308	-241.1734	-309.6779	68.50447	0.0188151	0.024307	0.00693408	0.00307212	0.0186839	0.0119122	0.00143089	0.0254115	0.0268112	0.00932679	0.0115722	0.0230662	0.00719775	0.00573355	0.0112286	0.009629	0.00284599	0.00488624	0.00351701	0.0301358	0.00240853	0.00280471	0.0109036	0.00179518	0.0192815	0.0156874	0.0974135	0.0129982	0.000862608	0.00423255	0.00691657	0.0221928	0.0196589	0.00154026	0.0106678	0.0284313	0.00888679	0.0454918	0.0115967	0.000871444	0.00855864	0.00952035	0.00124743	0.0112207	0.030515	0.0109595	0.00357469	0.0181823	0.00266488	0.217278	1.37571	1.384995	0.6150046	0.0817388	0.294841	0.683158	1.46379	3.39165	12.2341	1.810728	0.4440481	0.07581098	0.0277672	0.035872	0.0102333	0.00453381	0.0275735	0.01758	0.00211169	0.0375021	0.0395678	0.0137644	0.0170781	0.0340409	0.0106224	0.00846153	0.0165711	0.0142104	0.00420009	0.00721107	0.00519037	0.0444741	0.00355449	0.00413916	0.0160915	0.00264932	0.0284554	0.0231513	0.143762	0.0191826	0.00127303	0.00624636	0.0102074	0.0327519	0.0290125	0.0022731	0.0157434	0.0419586	0.013115	0.0671364	0.0171143	0.00128607	0.0126308	0.01405	0.00184095	0.0165595	0.0450338	0.016174	0.00527549	0.0268332	0.0039328	0.307502	0.692498	0.6776026
